gmtamesQSAR_ID,Strain,Endpoint,TrainValTest,SMILES
gmtamesQSAR_6534,TA100,Positive,Train,O=[N+]([O-])c1ccc2ccc3c4ccccc4cc4ccc1c2c43
gmtamesQSAR_6535,TA100,Negative,Train,Oc1cccc2cc3cccc(O)c3c(O)c12
gmtamesQSAR_6536,TA100,Negative,Train,CCN(CCCl)c1ccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)cc1
gmtamesQSAR_6540,TA100,Negative,Train,CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1
gmtamesQSAR_6542,TA100,Negative,Train,Clc1ccncc1
gmtamesQSAR_6543,TA100,Negative,Train,C=C(C)C=Cc1c(O)c(O)c2ccccc2c1O
gmtamesQSAR_6545,TA100,Negative,Train,CC(=O)OC1CCC(C(C)(C)C)CC1
gmtamesQSAR_6551,TA100,Positive,Train,O=C(C(Cl)Cl)C(Cl)(Cl)Cl
gmtamesQSAR_6553,TA100,Negative,Train,Cc1cc(S(=O)(=O)O)ccc1N
gmtamesQSAR_6554,TA100,Negative,Train,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCl
gmtamesQSAR_6557,TA100,Positive,Train,O=C1OC(=C(Cl)Cl)C=C1Cl
gmtamesQSAR_6558,TA100,Negative,Train,[N-]=[N+]=NCCc1ccccc1
gmtamesQSAR_6559,TA100,Negative,Train,Oc1ccccc1Cl
gmtamesQSAR_6560,TA100,Positive,Train,O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1
gmtamesQSAR_6562,TA100,Negative,Train,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C
gmtamesQSAR_6563,TA100,Negative,Train,CCCCCCCC(=O)Nc1snc2ccccc12
gmtamesQSAR_6564,TA100,Positive,Train,O=C1N(CCO)CCN1N=Cc1ccc([N+](=O)[O-])o1
gmtamesQSAR_6567,TA100,Negative,Train,CC(=O)CC(=O)Nc1ccc(O)cc1
gmtamesQSAR_6573,TA100,Positive,Train,CN=NC(C)(C)OO
gmtamesQSAR_6574,TA100,Negative,Train,Nc1ccc2ccccc2c1
gmtamesQSAR_6575,TA100,Negative,Train,Fc1cccnc1
gmtamesQSAR_6578,TA100,Negative,Train,OCCS
gmtamesQSAR_6583,TA100,Positive,Train,O=[N+]([O-])c1ccc2[nH]ccc2c1
gmtamesQSAR_6585,TA100,Negative,Train,Nc1cccc2cccc(S(=O)(=O)O)c12
gmtamesQSAR_6587,TA100,Negative,Train,CC(C)N(C(=O)Nc1ccccc1)C(=S)NC(C)(C)C
gmtamesQSAR_6589,TA100,Positive,Train,COc1ccccc1[N+](=O)[O-]
gmtamesQSAR_6592,TA100,Negative,Train,Cc1cc(C)c(N=Nc2c(O)c(S([O])(=O)=O)cc3cc(S([O])(=O)=O)ccc23)cc1C
gmtamesQSAR_6593,TA100,Negative,Train,CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O
gmtamesQSAR_6594,TA100,Positive,Train,c1cc(OCC2CO2)c2sncc2c1
gmtamesQSAR_6595,TA100,Negative,Train,Cc1ccc(C)cc1
gmtamesQSAR_6596,TA100,Negative,Train,Cc1cc(N=Nc2c(O)ccc3ccccc23)c(S([O])(=O)=O)cc1Cl
gmtamesQSAR_6601,TA100,Negative,Train,COc1cccc(N)c1
gmtamesQSAR_6605,TA100,Negative,Train,CCCCC(CC)COCCC#N
gmtamesQSAR_6610,TA100,Positive,Train,O=[N+]([O-])c1ccc2ncccc2c1
gmtamesQSAR_6611,TA100,Positive,Train,CC(=O)Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
gmtamesQSAR_6613,TA100,Negative,Train,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
gmtamesQSAR_6615,TA100,Positive,Train,CCC(=O)C(=O)CC
gmtamesQSAR_6616,TA100,Negative,Train,CC(Br)(CO)CBr
gmtamesQSAR_6619,TA100,Positive,Train,C/C=C(\C)CCl
gmtamesQSAR_6624,TA100,Positive,Train,BrCc1c2ccccc2cc2ccc3ccccc3c12
gmtamesQSAR_6626,TA100,Negative,Train,CCO
gmtamesQSAR_6633,TA100,Positive,Train,CN(C)CCCNc1c2ccccc2nc2c(F)ccc([N+](=O)[O-])c12
gmtamesQSAR_6635,TA100,Negative,Train,NC(Cn1ccnc1)C(=O)O
gmtamesQSAR_6636,TA100,Positive,Train,CCCCON=O
gmtamesQSAR_6638,TA100,Negative,Train,COc1cc2c(c3oc(=O)c4c(c13)CC[C@H]4O)[C@@H]1C=CO[C@@H]1O2
gmtamesQSAR_6639,TA100,Negative,Train,C=CCC
gmtamesQSAR_6640,TA100,Negative,Train,Cc1ccccc1[N+](=O)[O-]
gmtamesQSAR_6643,TA100,Negative,Train,CCCCOC(=O)c1ccccc1C(=O)OC1CCCCC1
gmtamesQSAR_6644,TA100,Negative,Train,CC/C=C/C#N
gmtamesQSAR_6645,TA100,Negative,Train,O=C(O)Nc1ccccc1
gmtamesQSAR_6649,TA100,Negative,Train,COC(=O)c1ccco1
gmtamesQSAR_6651,TA100,Negative,Train,O=C(OCc1ccc(Cl)cc1Cl)c1cccc2cccnc12
gmtamesQSAR_6652,TA100,Positive,Train,Cc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(=O)Nc2ccccc2)cc2ccccc12
gmtamesQSAR_6653,TA100,Negative,Train,OCc1c[nH]c2ccccc12
gmtamesQSAR_6654,TA100,Negative,Train,C=CC(=O)OCC(C)(C)COC(=O)C=C
gmtamesQSAR_6655,TA100,Negative,Train,CCC/C=C/C=O
gmtamesQSAR_6656,TA100,Negative,Train,CC(=O)OCCC(C)C
gmtamesQSAR_6657,TA100,Negative,Train,CC1(C)Cc2cccc(O)c2O1
gmtamesQSAR_6660,TA100,Positive,Train,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c1ccccc1
gmtamesQSAR_6663,TA100,Negative,Train,C=Cc1ccc(O)c(C=C)c1
gmtamesQSAR_6664,TA100,Negative,Train,O=[N+]([O-])c1ccc(/C=C/c2ccc(Cl)cc2)cc1
gmtamesQSAR_6665,TA100,Negative,Train,CS(=O)(=O)c1cc(C(F)(F)F)c[nH]c1=O
gmtamesQSAR_6668,TA100,Negative,Train,CC1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1
gmtamesQSAR_6669,TA100,Positive,Train,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
gmtamesQSAR_6670,TA100,Negative,Train,CCC(Cl)C(Cl)C(Cl)CC(Cl)C(Cl)C(C)Cl
gmtamesQSAR_6672,TA100,Negative,Train,Nc1ccc2c(c1)Cc1ccccc1-2
gmtamesQSAR_6675,TA100,Negative,Train,[O]C(=O)CN(CC([O])=O)CC([O])=O
gmtamesQSAR_6677,TA100,Negative,Train,[O]C(=O)CN(CCN(CC([O])=O)CC([O])=O)CC([O])=O
gmtamesQSAR_6678,TA100,Positive,Train,O=[N+]([O-])c1cccc2c[nH]nc12
gmtamesQSAR_6679,TA100,Negative,Train,CC1=CC[C@H](C(C)(C)O)CC1
gmtamesQSAR_6680,TA100,Positive,Train,O=Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
gmtamesQSAR_6681,TA100,Negative,Train,c1ccc2c(c1)ccc1c3c(ccc12)CCC3
gmtamesQSAR_6684,TA100,Negative,Train,CCOC(=O)CC(SP(O)(=S)OC)C(=O)OCC
gmtamesQSAR_6688,TA100,Negative,Train,NS(=O)(=O)c1ccccc1
gmtamesQSAR_6689,TA100,Negative,Train,C=C(C)C(=O)OCCCCOC(=O)C(=C)C
gmtamesQSAR_6690,TA100,Positive,Train,Cn1c2ccccc2c2ccc([N+](=O)[O-])cc21
gmtamesQSAR_6691,TA100,Negative,Train,CC(=O)N(O)c1ccc(Oc2ccccc2)cc1
gmtamesQSAR_6692,TA100,Positive,Train,COc1ccc(CC2CO2)cc1
gmtamesQSAR_6694,TA100,Negative,Train,Nc1ccc2cc(S([O])(=O)=O)c(N=Nc3ccc(-c4ccc(N=Nc5c(S([O])(=O)=O)cc6cc(S([O])(=O)=O)cc(N)c6c5O)cc4)cc3)c(O)c2c1
gmtamesQSAR_6699,TA100,Negative,Train,COCCN(C(=O)CCl)c1c(C)cccc1C
gmtamesQSAR_6700,TA100,Negative,Train,Nc1cc(Cl)ccc1[N+](=O)[O-]
gmtamesQSAR_6701,TA100,Negative,Train,COP(=O)(SC)SC
gmtamesQSAR_6702,TA100,Negative,Train,CCCCCCCCCC=O
gmtamesQSAR_6703,TA100,Negative,Train,O=C1c2cc(S(=O)(=O)O)ccc2C(=O)c2c1cccc2[N+](=O)[O-]
gmtamesQSAR_6705,TA100,Negative,Train,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC
gmtamesQSAR_6709,TA100,Negative,Train,Cn1ncc(N)c(Cl)c1=O
gmtamesQSAR_6710,TA100,Negative,Train,CCCCCCCCCCCCCCC
gmtamesQSAR_6711,TA100,Negative,Train,C=C(C)C(=O)OCC[N+](C)(C)C
gmtamesQSAR_6712,TA100,Positive,Train,Nc1cc2nc3ccccc3nc2cc1N
gmtamesQSAR_6715,TA100,Positive,Train,CN(C)c1ccc(N=NS([O])(=O)=O)cc1
gmtamesQSAR_6717,TA100,Negative,Train,COP(=O)(NC(C)=O)SC
gmtamesQSAR_6720,TA100,Positive,Train,O=[N+]([O-])c1ccc(C=Cc2ccccc2)cc1
gmtamesQSAR_6721,TA100,Negative,Train,NC(Cc1c[nH]c2ccccc12)C(=O)O
gmtamesQSAR_6722,TA100,Negative,Train,COC(=O)COc1ccc(Cl)cc1Cl
gmtamesQSAR_6727,TA100,Negative,Train,Nc1cccc2c1C(=O)c1ccccc1C2=O
gmtamesQSAR_6728,TA100,Negative,Train,C=CCS
gmtamesQSAR_6731,TA100,Negative,Train,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1
gmtamesQSAR_6732,TA100,Negative,Train,C=CCCCCCCCCC
gmtamesQSAR_6733,TA100,Negative,Train,COc1ccccc1O
gmtamesQSAR_6735,TA100,Positive,Train,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)C[C@H](C)O1)C3=O
gmtamesQSAR_6740,TA100,Negative,Train,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)NC=O
gmtamesQSAR_6741,TA100,Negative,Train,CCC#N
gmtamesQSAR_6742,TA100,Negative,Train,COC(=O)C12OC1(C)C(C(C)C)OC2=O
gmtamesQSAR_6743,TA100,Positive,Train,CCOC(=O)N1CCN(c2ccc([N+](=O)[O-])c3no[n+]([O-])c23)CC1
gmtamesQSAR_6745,TA100,Positive,Train,O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2cc1[N+](=O)[O-]
gmtamesQSAR_6746,TA100,Negative,Train,COc1cccc2c1C(=O)c1ccccc1C2=O
gmtamesQSAR_6748,TA100,Negative,Train,CN(Cc1cnc2nc(N)nc(N)c2n1)c1c(Cl)cc(C(=O)NC(CCC(=O)O)C(=O)O)cc1Cl
gmtamesQSAR_6749,TA100,Positive,Train,Cn1c2ccccc2c2cc([N+](=O)[O-])ccc21
gmtamesQSAR_6750,TA100,Negative,Train,C=C(C)C(C)=O
gmtamesQSAR_6751,TA100,Positive,Train,C/C=C(\Cl)C=O
gmtamesQSAR_6754,TA100,Negative,Train,O=[N+]([O-])c1ccccc1CCO
gmtamesQSAR_6756,TA100,Positive,Train,O=Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1
gmtamesQSAR_6760,TA100,Negative,Train,Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1
gmtamesQSAR_6763,TA100,Negative,Train,COc1ccccc1N=Nc1c(O)ccc2ccccc12
gmtamesQSAR_6768,TA100,Negative,Train,Nc1cc(S(=O)(=O)O)ccc1O
gmtamesQSAR_6770,TA100,Negative,Train,CC(=O)C(C)=NO
gmtamesQSAR_6775,TA100,Negative,Train,O=CN(O)c1ccc(Br)cc1
gmtamesQSAR_6779,TA100,Negative,Train,O=[N+]([O-])c1ccc(COc2ccccc2)cc1
gmtamesQSAR_6781,TA100,Negative,Train,CC(=O)OC[C@@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@@H]1O[C@H]1[C@@H](O)[C@H](OC(C)=O)[C@@]2(C)[C@]12CO2
gmtamesQSAR_6782,TA100,Positive,Train,c1ccc2c(C3CO3)c3ccccc3cc2c1
gmtamesQSAR_6787,TA100,Negative,Train,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
gmtamesQSAR_6788,TA100,Negative,Train,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
gmtamesQSAR_6789,TA100,Negative,Train,CC1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]32)CC1=O
gmtamesQSAR_6792,TA100,Positive,Train,O=C(O)C(Cl)=C(C(Cl)Cl)C(Cl)Cl
gmtamesQSAR_6794,TA100,Negative,Train,Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1
gmtamesQSAR_6796,TA100,Negative,Train,CC(C)(C#N)N=NC(C)(C)C#N
gmtamesQSAR_6797,TA100,Negative,Train,CCC(=N)C1C(=O)CC(CC(C)S(=O)(=O)CC)CC1=O
gmtamesQSAR_6801,TA100,Negative,Train,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)N[C@H]1CC[C@@H](O)CC1
gmtamesQSAR_6804,TA100,Negative,Train,CC1CCC(C(C)C)C(O)C1
gmtamesQSAR_6809,TA100,Negative,Train,CC(C)c1cc(N)cc([N+](=O)[O-])c1N
gmtamesQSAR_6810,TA100,Positive,Train,CN(C(=O)c1csc([N+](=O)[O-])c1)c1ccccc1
gmtamesQSAR_6814,TA100,Negative,Train,COc1ccccc1NC(=O)C(=NNc1ccc(Cl)cc1[N+](=O)[O-])C(C)=O
gmtamesQSAR_6816,TA100,Negative,Train,NC(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F
gmtamesQSAR_6818,TA100,Negative,Train,CN(C)C
gmtamesQSAR_6822,TA100,Positive,Train,O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)s1
gmtamesQSAR_6824,TA100,Negative,Train,O=c1c(O)c2c(c3c1ccc1c3cccn1O)O2
gmtamesQSAR_6825,TA100,Negative,Train,Oc1cc2ccc3cc4ccccc4c4ccc(c1)c2c34
gmtamesQSAR_6826,TA100,Negative,Train,CC1=CC(=O)C=CC1=O
gmtamesQSAR_6827,TA100,Negative,Train,CN1CCCC1c1cccnc1
gmtamesQSAR_6828,TA100,Negative,Train,Br/C=C/c1ccccc1
gmtamesQSAR_6830,TA100,Negative,Train,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1
gmtamesQSAR_6831,TA100,Positive,Train,ClCc1ccc2ccc3cccc4ccc1c2c34
gmtamesQSAR_6833,TA100,Negative,Train,CC(C)CNc1snc2ccccc12
gmtamesQSAR_6835,TA100,Negative,Train,O=C(/C=C/c1ccc(F)cc1)c1ccccc1
gmtamesQSAR_6837,TA100,Negative,Train,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N
gmtamesQSAR_6839,TA100,Negative,Train,Nc1cccc([N+](=O)[O-])c1O
gmtamesQSAR_6840,TA100,Positive,Train,Cc1ncc([N+](=O)[O-])n1CC(=O)O
gmtamesQSAR_6846,TA100,Negative,Train,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1
gmtamesQSAR_6850,TA100,Negative,Train,Oc1c(Cl)cc(Cl)c2cccnc12
gmtamesQSAR_6853,TA100,Negative,Train,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl
gmtamesQSAR_6854,TA100,Negative,Train,C1CNCCN1
gmtamesQSAR_6855,TA100,Negative,Train,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br
gmtamesQSAR_6856,TA100,Negative,Train,O=C(OCc1ccccc1[N+](=O)[O-])c1ccccc1
gmtamesQSAR_6860,TA100,Negative,Train,Cc1cc(Cl)ccc1N
gmtamesQSAR_6862,TA100,Negative,Train,COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O
gmtamesQSAR_6863,TA100,Negative,Train,CNC1Cc2cccc3cccc(c23)C1
gmtamesQSAR_6866,TA100,Positive,Train,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O
gmtamesQSAR_6868,TA100,Negative,Train,O=P(O)(O)CCCl
gmtamesQSAR_6869,TA100,Negative,Train,CO/N=C(/C(=O)O)c1ccccc1COc1ccccc1CO
gmtamesQSAR_6871,TA100,Negative,Train,CC(=O)OO
gmtamesQSAR_6872,TA100,Positive,Train,CC1(OO)c2ccccc2-c2ccccc21
gmtamesQSAR_6873,TA100,Negative,Train,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1
gmtamesQSAR_6875,TA100,Negative,Train,CSCNc1ccccc1C(C)=O
gmtamesQSAR_6877,TA100,Negative,Train,Cc1cc(N)c([N+](=O)[O-])cc1N
gmtamesQSAR_6878,TA100,Negative,Train,O=C/C=C/c1ccco1
gmtamesQSAR_6879,TA100,Negative,Train,CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC
gmtamesQSAR_6880,TA100,Negative,Train,N#Cc1c(Cl)cccc1Cl
gmtamesQSAR_6884,TA100,Positive,Train,COc1cc(OC)c(C2OC2C)cc1OC
gmtamesQSAR_6885,TA100,Positive,Train,N#Cc1cc([N+](=O)[O-])ccc1/N=N/c1ccc(N(CCO)CCO)cc1
gmtamesQSAR_6891,TA100,Positive,Train,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O
gmtamesQSAR_6892,TA100,Negative,Train,CC(C)(C)OOC(=O)c1ccccc1
gmtamesQSAR_6893,TA100,Negative,Train,CC(=O)c1cc(NC(=O)Nc2ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c2)ccc1OCC(O)CNC(C)(C)C
gmtamesQSAR_6894,TA100,Negative,Train,ClCc1ccc(Cl)cc1
gmtamesQSAR_6898,TA100,Negative,Train,CC(=O)Nc1ccc(CC(=O)c2ccccc2)cc1
gmtamesQSAR_6899,TA100,Positive,Train,O=C/C=C/C=C\c1ccc([N+](=O)[O-])cc1
gmtamesQSAR_6903,TA100,Positive,Train,O=C(Cl)c1ccc([N+](=O)[O-])cc1
gmtamesQSAR_6910,TA100,Positive,Train,O=C(C(Cl)Cl)C(Cl)Cl
gmtamesQSAR_6911,TA100,Positive,Train,O=C1OCC(CCl)=C1Br
gmtamesQSAR_6912,TA100,Positive,Train,Cc1c2ccccc2c(C2CO2)c2ccccc12
gmtamesQSAR_6915,TA100,Negative,Train,Clc1cc(Cl)c(Cl)c(Cl)c1
gmtamesQSAR_6916,TA100,Negative,Train,CC(O)C(O)C(O)C(O)C1SCCN1N=O
gmtamesQSAR_6917,TA100,Negative,Train,Cc1ccc(Cl)c(NS(=O)(=O)c2nc3[nH]c(=O)cc(O)n3n2)c1Cl
gmtamesQSAR_6925,TA100,Negative,Train,N=C(NC(N)=O)NC(=O)NS(=O)(=O)c1ccccc1Cl
gmtamesQSAR_6926,TA100,Negative,Train,CCC(C(N)=O)(C(N)=O)c1ccccc1
gmtamesQSAR_6927,TA100,Positive,Train,OCc1ccc2c(c1)-c1cccc3cccc-2c13
gmtamesQSAR_6929,TA100,Negative,Train,BrCCCCBr
gmtamesQSAR_6930,TA100,Negative,Train,Cc1cccc(C)c1NC(=O)CS([O])(=O)=O
gmtamesQSAR_6931,TA100,Positive,Train,COS(=O)(=O)c1ccc(C)cc1
gmtamesQSAR_6935,TA100,Negative,Train,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1
gmtamesQSAR_6936,TA100,Negative,Train,CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)O[C@H]1OC=C[C@@]41O
gmtamesQSAR_6937,TA100,Positive,Train,O=C1OCC(C(Br)Br)=C1Cl
gmtamesQSAR_6941,TA100,Negative,Train,C=c1cc(O)c(=C)cc1O
gmtamesQSAR_6943,TA100,Positive,Train,O=[N+]([O-])c1ccc2ccc3ccccc3c2c1
gmtamesQSAR_6944,TA100,Negative,Train,NC(=O)c1cccc2cccnc12
gmtamesQSAR_6945,TA100,Negative,Train,c1ccc2c(c1)Oc1ccccc1O2
gmtamesQSAR_6946,TA100,Positive,Train,O=[N+]([O-])c1ccc2c(c1)-c1ccc([N+](=O)[O-])c3cccc-2c13
gmtamesQSAR_6949,TA100,Negative,Train,Cc1cc(C)cc(N)c1
gmtamesQSAR_6953,TA100,Negative,Train,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1(O)C=COC1O2
gmtamesQSAR_6954,TA100,Negative,Train,CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1
gmtamesQSAR_6955,TA100,Negative,Train,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1
gmtamesQSAR_6956,TA100,Negative,Train,COP(=O)(OC)N1CCOCC1
gmtamesQSAR_6960,TA100,Positive,Train,Nc1nc(=NO)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1
gmtamesQSAR_6962,TA100,Negative,Train,O=C(O)c1occ(-c2ccccc2)c1-c1ccccc1
gmtamesQSAR_6963,TA100,Positive,Train,c1ccc2c(c1)-c1cc3ccccc3cc1C1NC21
gmtamesQSAR_6967,TA100,Negative,Train,COc1ccccc1OC
gmtamesQSAR_6968,TA100,Negative,Train,CCCCCCCCCCCCCCCCCCO
gmtamesQSAR_6970,TA100,Negative,Train,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
gmtamesQSAR_6971,TA100,Negative,Train,Cc1ccccc1
gmtamesQSAR_6972,TA100,Negative,Train,CC1(C)C(C(=O)O)[C@@H]1/C=C(\Cl)C(F)(F)F
gmtamesQSAR_6974,TA100,Negative,Train,Oc1ccc2cccnc2c1
gmtamesQSAR_6975,TA100,Negative,Train,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
gmtamesQSAR_6977,TA100,Negative,Train,O=C1C=CC(=O)C=C1
gmtamesQSAR_6979,TA100,Positive,Train,COc1cc(CNC(=O)C(C)Br)ccc1O
gmtamesQSAR_6980,TA100,Negative,Train,COP(=O)(OC)O/C(=C/Br)c1ccc(Cl)cc1Cl
gmtamesQSAR_6981,TA100,Negative,Train,Cc1cc(C2CC2)[nH]c(=O)n1
gmtamesQSAR_6985,TA100,Negative,Train,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
gmtamesQSAR_6986,TA100,Negative,Train,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1ccccc1C(=O)NC(C)(C)CS(C)(=O)=O
gmtamesQSAR_6987,TA100,Positive,Train,O=[N+]([O-])c1cc2ccccc2c2c([N+](=O)[O-])cccc12
gmtamesQSAR_6990,TA100,Positive,Train,ClCc1ccc2cccc3c2c1-c1ccccc1-3
gmtamesQSAR_6991,TA100,Negative,Train,Cc1cc(C)c2ccc3ccccc3c2c1
gmtamesQSAR_6992,TA100,Negative,Train,CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1
gmtamesQSAR_6994,TA100,Negative,Train,ClCc1ccc(Cl)c(Cl)c1
gmtamesQSAR_6995,TA100,Negative,Train,Cc1ccccn1
gmtamesQSAR_6997,TA100,Positive,Train,NNc1nncc2ccncc12
gmtamesQSAR_6998,TA100,Negative,Train,CC1(C)S[C@@H]2C(NC(=O)Cc3ccccc3)C(=O)N2C1C([O])=O
gmtamesQSAR_6999,TA100,Negative,Train,CCCC=C(C=O)CC
gmtamesQSAR_7002,TA100,Negative,Train,Cc1ccc(N=Nc2c(O)c(C([O])=O)cc3ccccc23)c(S([O])(=O)=O)c1
gmtamesQSAR_7003,TA100,Negative,Train,COc1cccc2ccccc12
gmtamesQSAR_7004,TA100,Negative,Train,C=CCN
gmtamesQSAR_7005,TA100,Negative,Train,CCCCCCCCCCCC(=O)NCCO
gmtamesQSAR_7007,TA100,Negative,Train,Cc1cc(Cl)ccc1OC(C)C(=O)O
gmtamesQSAR_7008,TA100,Negative,Train,CC(O)CC(=O)Nc1ccc(O)cc1
gmtamesQSAR_7009,TA100,Positive,Train,c1ccc(C2CO2)cc1
gmtamesQSAR_7010,TA100,Negative,Train,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
gmtamesQSAR_7011,TA100,Positive,Train,CN(C)CCCNc1c2ccccc2nc2c(Cl)ccc([N+](=O)[O-])c12
gmtamesQSAR_7012,TA100,Positive,Train,O=C(Cl)CCc1ccccc1
gmtamesQSAR_7013,TA100,Positive,Train,O=c1oc2cc([N+](=O)[O-])ccc2c2ccccc12
gmtamesQSAR_7014,TA100,Negative,Train,Nc1[nH]c(=O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
gmtamesQSAR_7017,TA100,Positive,Train,CC(=O)O[C@@H]1[C@H](OC(C)=O)COC(Nc2ccc([N+](=O)[O-])cc2)[C@@H]1OC(C)=O
gmtamesQSAR_7018,TA100,Positive,Train,Nc1cc([N+](=O)[O-])ccc1C(=O)O
gmtamesQSAR_7021,TA100,Negative,Train,CCCCCCCCCCCCN=C(N)N
gmtamesQSAR_7022,TA100,Negative,Train,COc1cc(CCC(C)=O)ccc1O
gmtamesQSAR_7025,TA100,Negative,Train,O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl
gmtamesQSAR_7027,TA100,Negative,Train,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1
gmtamesQSAR_7029,TA100,Negative,Train,O=C(O)c1ccc(C(=O)O)cc1
gmtamesQSAR_7037,TA100,Negative,Train,CCc1ccccc1O
gmtamesQSAR_7040,TA100,Negative,Train,CCCCC(CC)COC(=O)c1cccc(C(=O)OCC(CC)CCCC)c1
gmtamesQSAR_7042,TA100,Positive,Train,CC(=O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43
gmtamesQSAR_7043,TA100,Positive,Train,COC(=O)C1OC1c1ccccc1
gmtamesQSAR_7053,TA100,Negative,Train,C=C(C#N)C(=O)OCC
gmtamesQSAR_7056,TA100,Positive,Train,O=C1NC(=O)C(CCl)=C1Cl
gmtamesQSAR_7060,TA100,Negative,Train,c1ccc2ncccc2c1
gmtamesQSAR_7061,TA100,Negative,Train,C=CCc1ccc(OC)cc1
gmtamesQSAR_7062,TA100,Negative,Train,C=CCCCCCCCCCCC
gmtamesQSAR_7063,TA100,Positive,Train,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-]
gmtamesQSAR_7066,TA100,Negative,Train,CCCCCC
gmtamesQSAR_7067,TA100,Negative,Train,O=CO
gmtamesQSAR_7068,TA100,Negative,Train,C/C=C/c1ccc(OC)cc1OC
gmtamesQSAR_7069,TA100,Negative,Train,NN1C(=O)c2ccccc2C1=O
